index,frame_id,id,x,y,w,h,tl_x,br_x,tl_y,br_y
6,698,7,304.5539,255.5864,39.3718,85.0647,284,324,213,298
7,698,8,716.7246,262.9423,32.4494,92.5369,700,732,216,309
0,699,1,534.9133,200.1682,25.4637,64.2526,522,547,168,232
1,699,2,377.0338,214.3988,28.1278,82.14,362,391,173,255
2,699,3,418.9813,188.2202,24.4177,71.7206,406,431,152,224
3,699,4,125.4639,345.6452,42.175,110.19,104,146,290,400
4,699,5,195.5101,202.5274,25.235,71.4064,182,208,166,238
5,699,6,481.0612,169.4802,19.78,63.1004,471,490,137,201
6,699,7,296.4117,253.7286,39.1247,84.294,276,315,211,295
7,699,8,709.3743,262.1281,32.4895,92.2095,693,725,216,308
0,700,1,532.8477,201.3653,25.3914,64.7415,520,545,168,233
1,700,2,381.6473,215.6362,28.0558,82.2733,367,395,174,256
2,700,3,414.0663,188.301,24.1851,71.712,401,426,152,224
3,700,4,122.4267,343.0986,41.8849,109.41,101,143,288,397
4,700,5,199.6214,202.891,25.3191,71.6157,186,212,167,238
5,700,6,485.0554,168.8528,19.845,63.0613,475,494,137,200
6,700,7,288.3478,251.8505,38.8974,83.5524,268,307,210,293
7,700,8,701.7654,261.2856,32.5308,91.8712,685,718,215,307
0,701,1,530.4988,202.655,25.2784,65.3434,517,543,169,235
1,701,2,386.293,216.8959,27.9842,82.4067,372,400,175,258
2,701,3,409.1283,188.385,23.95,71.71,397,421,152,224
3,701,4,119.3273,340.555,41.5946,108.63,98,140,286,394
4,701,5,203.8391,203.2163,25.3939,71.8025,191,216,167,239
5,701,6,489.05,168.2252,19.91,63.0229,479,499,136,199
6,701,7,280.3901,249.9446,38.6965,82.8505,261,299,208,291
7,701,8,694.0814,260.435,32.5729,91.53,677,710,214,306
0,702,1,528.0299,203.9854,25.1491,65.9901,515,540,170,236
1,702,2,390.9511,218.1642,27.9122,82.54,376,404,176,259
2,702,3,404.1836,188.47,23.7142,71.7101,392,416,152,224
3,702,4,116.2096,338.0124,41.3037,107.85,95,136,284,391
4,702,5,208.0882,203.5519,25.465,71.9803,195,220,167,239
5,702,6,493.0446,167.5975,19.975,62.985,483,503,136,199
6,702,7,272.5381,248.0107,38.5219,82.1881,253,291,206,289
7,702,8,686.3977,259.5844,32.6154,91.1888,670,702,213,305
0,703,1,525.5199,205.3309,25.0147,66.65,513,538,172,238
1,703,2,395.6128,219.4347,27.8399,82.6733,381,409,178,260
2,703,3,399.2387,188.5553,23.4781,71.7104,387,410,152,224
3,703,4,113.0919,335.47,41.0121,107.07,92,133,281,389
4,703,5,212.3193,203.954,25.535,72.1559,199,225,167,240
5,703,6,497.0388,166.9698,20.04,62.9471,487,507,135,198
6,703,7,264.7633,246.0564,38.3664,81.5547,245,283,205,286
7,703,8,678.7143,258.7336,32.6584,90.8471,662,695,213,304
0,704,1,523.01,206.6769,24.88,67.31,510,535,173,240
1,704,2,400.275,220.7049,27.7674,82.8067,386,414,179,262
2,704,3,394.2934,188.6514,23.2419,71.7113,382,405,152,224
3,704,4,109.9742,332.9276,40.72,106.29,89,130,279,386
4,704,5,216.4931,204.4889,25.605,72.3319,203,229,168,240
5,704,6,501.0325,166.3422,20.105,62.9087,490,511,134,197
6,704,7,257.0298,244.0912,38.2212,80.9368,237,276,203,284
7,704,8,671.046,257.8834,32.7011,90.5054,654,687,212,303
0,705,1,520.5001,208.0231,24.7453,67.97,508,532,174,242
1,705,2,404.9379,221.975,27.695,82.94,391,418,180,263
2,705,3,389.3479,188.7837,23.0058,71.7129,377,400,152,224
3,705,4,106.8562,330.385,40.4279,105.51,86,127,277,383
4,705,5,220.5893,205.2045,25.675,72.5081,207,233,168,241
5,705,6,505.0262,165.7148,20.17,62.8696,494,515,134,197
6,705,7,249.3129,242.1217,38.08,80.325,230,268,201,282
7,705,8,663.4294,257.0363,32.7419,90.1651,647,679,211,302
0,706,1,517.9901,209.3691,24.6109,68.63,505,530,175,243
1,706,2,409.6014,223.245,27.6226,83.0733,395,423,181,264
2,706,3,384.4025,189.0064,22.77,71.715,373,395,153,224
3,706,4,103.738,327.8424,40.1363,104.73,83,123,275,380
4,706,5,224.6083,206.1008,25.745,72.6841,211,237,169,242
5,706,6,509.0204,165.0872,20.235,62.8299,498,519,133,196
6,706,7,241.6012,240.1506,37.94,79.715,222,260,200,280
7,706,8,655.9423,256.1972,32.778,89.829,639,672,211,301
0,707,1,515.48,210.7147,24.4769,69.29,503,527,176,245
1,707,2,414.265,224.515,27.5501,83.2067,400,428,182,266
2,707,3,379.4574,189.3955,22.5342,71.7171,368,390,153,225
3,707,4,100.6201,325.3,39.8454,103.9499,80,120,273,377
4,707,5,228.5712,207.13,25.815,72.8597,215,241,170,243
5,707,6,513.015,164.4592,20.3,62.79,502,523,133,195
6,707,7,233.89,238.1794,37.8,79.105,214,252,198,277
7,707,8,648.6949,255.373,32.8053,89.5005,632,665,210,300
0,708,1,512.9682,212.0624,24.3453,69.9437,500,525,177,247
1,708,2,418.9289,225.785,27.4778,83.34,405,432,184,267
2,708,3,374.5124,190.0104,22.298,71.7187,363,385,154,225
3,708,4,97.5025,322.7574,39.5551,103.1696,77,117,271,374
4,708,5,232.504,208.2308,25.885,73.0349,219,245,171,244
5,708,6,517.0096,163.8308,20.365,62.75,506,527,132,195
6,708,7,226.1788,236.2083,37.66,78.495,207,245,196,275
7,708,8,641.7737,254.5687,32.8208,89.1821,625,658,209,299
0,709,1,510.4502,213.4186,24.2214,70.5759,498,522,178,248
1,709,2,423.5928,227.0551,27.4058,83.4733,409,437,185,268
2,709,3,369.5674,190.8505,22.0616,71.7196,358,380,154,226
3,709,4,94.3851,320.2145,39.265,102.3887,74,114,269,371
4,709,5,236.4246,209.3601,25.955,73.21,223,249,172,245
5,709,6,521.0038,163.2028,20.43,62.7101,510,531,131,194
6,709,7,218.4671,234.2375,37.52,77.885,199,237,195,273
7,709,8,635.1786,253.7844,32.8245,88.8735,618,651,209,298
0,710,1,507.917,214.7963,24.1169,71.1538,495,519,179,250
1,710,2,428.2701,228.342,27.3394,83.6172,414,441,186,270
2,710,3,364.6222,191.8558,21.825,71.7199,353,375,155,227
3,710,4,91.2676,317.6713,38.975,101.6071,71,110,266,368
4,710,5,240.3412,210.4979,26.025,73.385,227,253,173,247
5,710,6,524.9975,162.5752,20.495,62.6704,514,535,131,193
6,710,7,210.755,232.2667,37.38,77.275,192,229,193,270
7,710,8,628.8231,253.0144,32.8195,88.5722,612,645,208,297
0,711,1,505.3557,216.2137,24.0492,71.631,493,517,180,252
1,711,2,432.9898,229.6702,27.2939,83.79,419,446,187,271
2,711,3,359.6767,192.9503,21.5884,71.72,348,370,157,228
3,711,4,88.1503,315.1283,38.685,100.825,68,107,264,365
4,711,5,244.2571,211.6363,26.095,73.56,231,257,174,248
5,711,6,528.9912,161.9478,20.56,62.6313,518,539,130,193
6,711,7,203.0568,230.3065,37.24,76.665,184,221,191,268
7,711,8,622.5969,252.2517,32.8095,88.2745,606,639,208,296
0,712,1,502.8113,217.6891,24.032,71.971,490,514,181,253
1,712,2,437.814,231.088,27.304,84.0289,424,451,189,273
2,712,3,354.731,194.0801,21.352,71.72,344,365,158,229
3,712,4,85.0333,312.5856,38.395,100.0429,65,104,262,362
4,712,5,248.1724,212.7754,26.165,73.735,235,261,175,249
5,712,6,532.9854,161.3202,20.625,62.5929,522,543,130,192
6,712,7,195.4069,228.3836,37.1001,76.055,176,213,190,266
7,712,8,616.4224,251.4912,32.7979,87.9781,600,632,207,295
0,713,1,500.4176,219.2324,24.066,72.1738,488,512,183,255
1,713,2,442.8252,232.634,27.4246,84.3732,429,456,190,274
2,713,3,349.7854,195.2204,21.1158,71.72,339,360,159,231
3,713,4,81.9639,310.0459,38.105,99.2613,62,101,260,359
4,713,5,252.0875,213.915,26.235,73.91,238,265,176,250
5,713,6,536.98,160.6925,20.69,62.555,526,547,129,191
6,713,7,187.8783,226.5554,36.9604,75.445,169,206,188,264
7,713,8,610.2631,250.731,32.7863,87.6819,593,626,206,294
0,714,1,498.473,220.8515,24.1377,72.2759,486,510,184,256
1,714,2,448.0772,234.2858,27.7087,84.8291,434,461,191,276
2,714,3,344.8403,196.3613,20.88,71.72,334,355,160,232
3,714,4,79.0566,307.5166,37.815,98.4804,60,97,258,356
4,714,5,256.0025,215.0546,26.305,74.085,242,269,178,252
5,714,6,540.9746,160.0648,20.755,62.5171,530,551,128,191
6,714,7,180.5738,224.9028,36.8213,74.835,162,198,187,262
7,714,8,604.1044,249.9708,32.7754,87.3858,587,620,206,293
0,715,1,497.4234,222.5397,24.2295,72.3237,485,509,186,258
1,715,2,453.5509,235.9499,28.1732,85.353,439,467,193,278
2,715,3,339.8955,197.5029,20.6442,71.72,329,350,161,233
3,715,4,76.5588,305.0137,37.525,97.7001,57,95,256,353
4,715,5,259.9175,216.1937,26.375,74.26,246,273,179,253
5,715,6,544.9688,159.4372,20.82,62.4787,534,555,128,190
6,715,7,173.5736,223.4895,36.6829,74.225,155,191,186,260
7,715,8,597.9458,249.2113,32.765,87.09,581,614,205,292
0,716,1,497.6607,224.2607,24.3287,72.35,485,509,188,260
1,716,2,459.1677,237.5296,28.787,85.8832,444,473,194,280
2,716,3,334.9756,198.6507,20.4119,71.7269,324,345,162,234
3,716,4,74.8207,302.5598,37.235,96.92,56,93,254,351
4,716,5,263.8325,217.3321,26.445,74.435,250,277,180,254
5,716,6,548.9625,158.8098,20.885,62.4396,538,559,127,190
6,716,7,166.8774,222.3154,36.545,73.615,148,185,185,259
7,716,8,591.7873,248.4525,32.7546,86.7942,575,608,205,291
0,717,1,499.3247,225.9041,24.4296,72.37,487,511,189,262
1,717,2,464.8473,238.9951,29.4934,86.3847,450,479,195,282
2,717,3,330.1414,199.8184,20.1927,71.7578,320,340,163,235
3,717,4,74.1304,300.1768,36.9456,96.1426,55,92,252,348
4,717,5,267.7475,218.4699,26.515,74.61,254,281,181,255
5,717,6,552.9562,158.1822,20.95,62.3999,542,563,126,189
6,717,7,160.4041,221.317,36.4071,73.005,142,178,184,257
7,717,8,585.6285,247.6941,32.7437,86.4981,569,602,204,290
0,718,1,502.2892,227.2952,24.5299,72.39,490,514,191,263
1,718,2,470.5444,240.3784,30.2429,86.8575,455,485,196,283
2,718,3,325.5234,201.0354,20.0067,71.8488,315,335,165,236
3,718,4,74.5203,297.8749,36.6583,95.3743,56,92,250,345
4,718,5,271.6644,219.6074,26.5866,74.7897,258,284,182,257
5,718,6,556.9504,157.5542,21.015,62.36,546,567,126,188
6,718,7,154.0511,220.4135,36.2687,72.395,135,172,184,256
7,718,8,579.4694,246.936,32.7321,86.2019,563,595,203,290
0,719,1,506.2981,228.2862,24.63,72.41,493,518,192,264
1,719,2,476.2439,241.7233,31.0079,87.315,460,491,198,285
2,719,3,321.3063,202.3444,19.8826,72.0513,311,331,166,238
3,719,4,75.7847,295.6595,36.3763,94.6286,57,93,248,342
4,719,5,275.5875,220.7445,26.6634,74.9854,262,288,183,258
5,719,6,560.945,156.9259,21.08,62.3201,550,571,125,188
6,719,7,147.7461,219.5475,36.1296,71.785,129,165,183,255
7,719,8,573.31,246.1779,32.72,85.9058,556,589,203,289
0,720,1,511.0639,228.8547,24.73,72.43,498,523,192,265
1,720,2,481.9402,243.0525,31.7762,87.765,466,497,199,286
2,720,3,317.6351,203.7793,19.8423,72.4053,307,327,167,239
3,720,4,77.672,293.5403,36.1043,93.9248,59,95,246,340
4,720,5,279.5263,221.8809,26.7536,75.2217,266,292,184,259
5,720,6,564.9396,156.298,21.145,62.2804,554,575,125,187
6,720,7,141.4554,218.6925,35.9899,71.175,123,159,183,254
7,720,8,567.1506,245.42,32.7079,85.61,550,583,202,288
0,721,1,516.3023,229.1065,24.83,72.45,503,528,192,265
1,721,2,487.6362,244.3817,32.545,88.215,471,503,200,288
2,721,3,314.5099,205.3403,19.8859,72.9106,304,324,168,241
3,721,4,80.0116,291.5262,35.8459,93.2779,62,97,244,338
4,721,5,283.4943,223.0161,26.8685,75.533,270,296,185,260
5,721,6,568.9339,155.6706,21.2101,62.2413,558,579,124,186
6,721,7,135.165,217.8375,35.85,70.565,117,153,182,253
7,721,8,560.9915,244.662,32.6963,85.3142,544,577,202,287
0,722,1,521.7664,229.185,24.9301,72.47,509,534,192,265
1,722,2,493.3315,245.7105,33.3138,88.665,476,509,201,290
2,722,3,311.7857,206.994,19.9911,73.5265,301,321,170,243
3,722,4,82.6882,289.6097,35.601,92.6876,64,100,243,335
4,722,5,287.5019,224.1497,27.0169,75.9464,273,301,186,262
5,722,6,572.9187,155.0429,21.2753,62.2029,562,583,123,186
6,722,7,128.8831,216.9839,35.7087,69.9609,111,146,182,251
7,722,8,554.8327,243.9036,32.6854,85.0181,538,571,201,286
0,723,1,527.3203,229.1951,25.0304,72.49,514,539,192,265
1,723,2,499.026,247.0391,34.0821,89.115,481,516,202,291
2,723,3,309.2779,208.6974,20.1298,74.2019,299,319,171,245
3,723,4,85.5772,287.7624,35.3658,92.1389,67,103,241,333
4,723,5,291.5491,225.2819,27.199,76.462,277,305,187,263
5,723,6,576.8727,154.4124,21.3409,62.165,566,587,123,185
6,723,7,122.6303,216.135,35.5631,69.3769,104,140,181,250
7,723,8,548.6741,243.1447,32.675,84.7219,532,565,200,285
0,724,1,532.9005,229.1854,25.1313,72.51,520,545,192,265
1,724,2,504.72,248.3675,34.85,89.565,487,522,203,293
2,724,3,306.8559,210.4204,20.2819,74.9008,296,316,172,247
3,724,4,88.5804,285.9523,35.1356,91.6125,71,106,240,331
4,724,5,295.6256,226.4133,27.4064,77.053,281,309,187,264
5,724,6,580.7494,153.775,21.4069,62.1271,570,591,122,184
6,724,7,116.4508,215.2983,35.4063,68.8439,98,134,180,249
7,724,8,542.5153,242.3851,32.6646,84.4258,526,558,200,284
0,725,1,538.481,229.1763,25.2329,72.53,525,551,192,265
1,725,2,510.414,249.6959,35.6179,90.015,492,528,204,294
2,725,3,304.4587,212.1494,20.4381,75.607,294,314,174,249
3,725,4,91.6288,284.1567,34.9075,91.095,74,109,238,329
4,725,5,299.7183,227.544,27.6278,77.6846,285,313,188,266
5,725,6,584.4821,153.1252,21.4731,62.0887,573,595,122,184
6,725,7,110.4082,214.4842,35.2288,68.4053,92,128,180,248
7,725,8,536.356,241.625,32.6537,84.13,520,552,199,283
0,726,1,544.0408,229.1629,25.335,72.55,531,556,192,265
1,726,2,516.1085,251.0245,36.3862,90.465,497,534,205,296
2,726,3,302.0611,213.8786,20.5941,76.3134,291,312,175,252
3,726,4,94.6905,282.365,34.6803,90.58,77,112,237,327
4,726,5,303.8177,228.6742,27.8553,78.3321,289,317,189,267
5,726,6,588.0181,152.4588,21.5391,62.0496,577,598,121,183
6,726,7,104.5523,213.7008,35.023,68.0953,87,122,179,247
7,726,8,530.1961,240.8649,32.6421,83.8342,513,546,198,282
0,727,1,549.5295,229.133,25.4371,72.57,536,562,192,265
1,727,2,521.8038,252.3533,37.155,90.915,503,540,206,297
2,727,3,299.681,215.6043,20.7511,77.0164,289,310,177,254
3,727,4,97.7527,280.5733,34.4534,90.065,80,114,235,325
4,727,5,307.9189,229.8038,28.0847,78.9838,293,321,190,269
5,727,6,591.357,151.7759,21.6047,62.0099,580,602,120,182
6,727,7,98.8832,212.9479,34.7884,67.9139,81,116,178,246
7,727,8,524.0358,240.1053,32.63,83.5381,507,540,198,281
0,728,1,554.8399,229.06,25.5387,72.59,542,567,192,265
1,728,2,527.4998,253.6825,37.9238,91.365,508,546,208,299
2,728,3,297.3626,217.3169,20.913,77.707,286,307,178,256
3,728,4,100.8152,278.7819,34.2267,89.55,83,117,234,323
4,728,5,312.0199,230.9333,28.3137,79.635,297,326,191,270
5,728,6,594.551,151.0808,21.6699,61.97,583,605,120,182
6,728,7,93.3513,212.2172,34.5326,67.8269,76,110,178,246
7,728,8,517.8759,239.3464,32.6179,83.2419,501,534,197,280
0,729,1,559.8207,228.9068,25.6396,72.61,547,572,192,265
1,729,2,533.1961,255.0117,38.6921,91.815,513,552,209,300
2,729,3,295.201,218.9963,21.0877,78.3662,284,305,179,258
3,729,4,103.8781,276.9905,34.0,89.0349,86,120,232,321
4,729,5,316.1141,232.0628,28.5394,80.2841,301,330,191,272
5,729,6,597.6668,150.3792,21.735,61.93,586,608,119,181
6,729,7,87.8935,211.498,34.2653,67.7909,70,105,177,245
7,729,8,511.7166,238.5881,32.6063,82.9459,495,528,197,280
0,730,1,564.3535,228.6446,25.7399,72.63,551,577,192,264
1,730,2,538.8951,256.3352,39.444,92.2637,519,558,210,302
2,730,3,293.3301,220.6147,21.2865,78.9671,282,303,181,260
3,730,4,106.9407,275.199,33.7733,88.5197,90,123,230,319
4,730,5,320.1867,233.1918,28.7551,80.9268,305,334,192,273
5,730,6,600.7517,149.675,21.8,61.8901,589,611,118,180
6,730,7,82.465,210.7833,33.9934,67.775,65,99,176,244
7,730,8,505.5577,237.8302,32.5954,82.6503,489,521,196,279
0,731,1,568.4382,228.2737,25.84,72.65,555,581,191,264
1,731,2,544.6039,257.64,40.141,92.708,524,564,211,303
2,731,3,291.8549,222.15,21.5184,79.4888,281,302,182,261
3,731,4,110.003,273.407,33.5466,88.0041,93,126,229,317
4,731,5,324.2063,234.3188,28.9471,81.5523,309,338,193,275
5,731,6,603.8275,148.9703,21.865,61.8504,592,614,118,179
6,731,7,77.0452,210.0703,33.7203,67.765,60,93,176,243
7,731,8,499.3992,237.0725,32.585,82.355,483,515,195,278
0,732,1,572.1445,227.8194,25.9392,72.6698,559,585,191,264
1,732,2,550.3383,258.8984,40.7,93.141,529,570,212,305
2,732,3,290.7748,223.6023,21.7836,79.9312,279,301,183,263
3,732,4,113.0648,271.6149,33.3197,87.4881,96,129,227,315
4,732,5,328.1286,235.4419,29.0959,82.1453,313,342,194,276
5,732,6,606.9107,148.2705,21.9275,61.8093,595,617,117,179
6,732,7,71.6254,209.3575,33.4475,67.755,54,88,175,243
7,732,8,493.2406,236.3148,32.5746,82.0597,476,509,195,277
0,733,1,575.5039,227.3087,26.0358,72.6889,562,588,190,263
1,733,2,556.1208,260.0706,41.0026,93.553,535,576,213,306
2,733,3,289.9845,224.9936,22.0734,80.3153,278,301,184,265
3,733,4,116.1266,269.8229,33.0925,86.9719,99,132,226,313
4,733,5,331.9183,236.5601,29.1859,82.6936,317,346,195,277
5,733,6,610.0189,147.5869,21.9812,61.7623,599,621,116,178
6,733,7,66.2058,208.6446,33.175,67.745,49,82,174,242
7,733,8,487.0819,235.5569,32.5637,81.7641,470,503,194,276
0,734,1,578.3653,226.747,26.1259,72.7064,565,591,190,263
1,734,2,561.969,261.1259,40.9557,93.9364,541,582,214,308
2,734,3,289.3502,226.3521,22.3765,80.6681,278,300,186,266
3,734,4,119.1884,268.0311,32.865,86.4559,102,135,224,311
4,734,5,335.5755,237.6733,29.2171,83.1969,320,350,196,279
5,734,6,613.1903,146.9432,22.0129,61.6991,602,624,116,177
6,734,7,60.7863,207.9313,32.9026,67.735,44,77,174,241
7,734,8,480.9227,234.7986,32.5521,81.4681,464,497,194,275
0,735,1,580.385,226.1167,26.2039,72.7207,567,593,189,262
1,735,2,567.8829,262.0644,40.559,94.2913,547,588,214,309
2,735,3,288.754,227.7096,22.6871,81.0,277,300,187,268
3,735,4,122.2724,266.2416,32.6375,85.9403,105,138,223,309
4,735,5,339.135,238.783,29.2051,83.6673,324,353,196,280
5,735,6,616.4788,146.3727,22.004,61.605,605,627,115,177
6,735,7,55.3667,207.2175,32.63,67.725,39,71,173,241
7,735,8,474.7633,234.0397,32.54,81.1719,458,491,193,274
0,736,1,581.2284,225.3998,26.2655,72.7307,568,594,189,261
1,736,2,573.845,262.9172,39.9057,94.6255,553,593,215,310
2,736,3,288.095,229.1048,23.0075,81.2997,276,299,188,269
3,736,4,125.4314,264.46,32.4103,85.4251,109,141,221,307
4,736,5,342.6416,239.8908,29.1695,84.12,328,357,197,281
5,736,6,619.9265,145.9012,21.9399,61.4682,608,630,115,176
6,736,7,49.947,206.5037,32.3574,67.715,33,66,172,240
7,736,8,468.6039,233.2801,32.5279,80.8758,452,484,192,273
0,737,1,580.749,224.5962,26.3106,72.7365,567,593,188,260
1,737,2,579.833,263.7238,39.114,94.9487,560,599,216,311
2,737,3,287.2318,230.6048,23.3489,81.5268,275,298,189,271
3,737,4,128.7788,262.6985,32.1834,84.91,112,144,220,305
4,737,5,346.1271,240.998,29.1242,84.5659,331,360,198,283
5,737,6,623.5334,145.5289,21.821,61.2887,612,634,114,176
6,737,7,44.5805,205.7974,32.0876,67.7051,28,60,171,239
7,737,8,462.4448,232.52,32.5163,80.58,446,478,192,272
0,738,1,579.0269,223.7289,26.3433,72.7394,565,592,187,260
1,738,2,585.8312,264.5118,38.2675,95.2675,566,604,216,312
2,738,3,285.9902,232.2991,23.7302,81.6195,274,297,191,273
3,738,4,132.4756,260.9746,31.9567,84.395,116,148,218,303
4,738,5,349.6248,242.1052,29.0758,85.0103,335,364,199,284
5,738,6,627.2573,145.2295,21.6621,61.0778,616,638,114,175
6,738,7,39.3961,205.1155,31.8269,67.6955,23,55,171,238
7,738,8,456.286,231.7599,32.5054,80.2842,440,472,191,271
0,739,1,576.2656,222.8279,26.3692,72.7411,563,589,186,259
1,739,2,591.8323,265.2942,37.4047,95.5847,573,610,217,313
2,739,3,284.2333,234.2579,24.1664,81.5286,272,296,193,275
3,739,4,136.6481,259.3021,31.73,83.88,120,152,217,301
4,739,5,353.1866,243.2125,29.0278,85.455,338,367,200,285
5,739,6,631.0443,144.9697,21.4816,60.8501,620,641,114,175
6,739,7,34.6714,204.4944,31.5891,67.6868,18,50,170,238
7,739,8,450.1275,231.0003,32.495,79.9881,433,466,191,270
0,740,1,572.7236,221.9143,26.3925,72.7429,559,585,185,258
1,740,2,597.8306,266.0632,36.55,95.8984,579,616,218,314
2,740,3,281.9614,236.4812,24.658,81.254,269,294,195,277
3,740,4,141.2966,257.681,31.5033,83.365,125,157,215,299
4,740,5,356.9099,244.3198,28.98,85.8997,342,371,201,287
5,740,6,634.8561,144.7252,21.2922,60.6159,624,645,114,175
6,740,7,30.7994,203.9853,31.394,67.6797,15,46,170,237
7,740,8,443.969,230.2414,32.4846,79.6919,427,460,190,270
0,741,1,568.6835,220.9975,26.4153,72.745,555,581,184,257
1,741,2,603.8193,266.7861,35.7242,96.2013,585,621,218,314
2,741,3,279.3116,238.8989,25.1907,80.8443,266,291,198,279
3,741,4,146.2949,256.0974,31.2767,82.85,130,161,214,297
4,741,5,360.9321,245.4269,28.9321,86.3441,346,375,202,288
5,741,6,638.6751,144.4852,21.1,60.3803,628,649,114,174
6,741,7,28.0886,203.6286,31.2574,67.6747,12,43,169,237
7,741,8,437.8102,229.483,32.4737,79.3958,421,454,189,269
0,742,1,564.3938,220.0855,26.4354,72.7464,551,577,183,256
1,742,2,609.7843,267.3921,34.9714,96.4769,592,627,219,315
2,742,3,276.4588,241.4099,25.7424,80.3726,263,289,201,281
3,742,4,151.4817,254.5339,31.05,82.335,135,167,213,295
4,742,5,365.3613,246.5337,28.8838,86.7881,350,379,203,289
5,742,6,642.4906,144.2521,20.9103,60.1487,632,652,114,174
6,742,8,431.6511,228.725,32.4621,79.1,415,447,189,268
0,743,1,559.9827,219.1891,26.4452,72.7445,546,573,182,255
1,743,2,615.7054,267.7812,34.3543,96.7022,598,632,219,316
2,743,3,273.5465,243.9282,26.294,79.9106,260,286,203,283
3,743,4,156.7433,252.9781,30.8233,81.82,141,172,212,293
4,743,5,370.1974,247.64,28.835,87.2319,355,384,204,291
5,743,6,646.2939,144.0428,20.7296,59.9299,635,656,114,174
6,743,8,425.4916,227.9671,32.45,78.8042,409,441,188,267
0,744,1,555.479,218.3332,26.4287,72.735,542,568,181,254
1,744,2,621.5668,267.8748,33.9218,96.8588,604,638,219,316
2,744,3,270.6813,246.3783,26.8285,79.5391,257,284,206,286
3,744,4,162.0266,251.4244,30.5966,81.305,146,177,210,292
4,744,5,375.3326,248.7461,28.7862,87.6759,360,389,204,292
5,744,6,650.0657,143.8928,20.5708,59.743,639,660,114,173
6,744,8,419.3319,227.209,32.4379,78.5081,403,435,187,266
0,745,1,550.8553,217.5534,26.3635,72.7126,537,564,181,253
1,745,2,627.368,267.6733,33.6737,96.9469,610,644,219,316
2,745,3,267.992,248.6926,27.3325,79.3545,254,281,209,288
3,745,4,167.3098,249.8708,30.3697,80.79,152,182,209,290
4,745,5,380.6295,249.8521,28.7379,88.1203,366,394,205,293
